time,current_ec,current_nc,pressure
734070.031001863,-0.018,-0.085,2096.02139575
734070.031695938,0.031,-0.08,2096.00962777
734070.032390706,0.009,-0.091,2096.06454502
734070.03308544,-0.003,-0.084,2095.86154736
734070.033779514,0.052,-0.071,2095.92332926
734070.034474294,0.023,-0.082,2095.84977938
734070.035168345,-0.009,-0.085,2095.78309416
734070.03586309,0.025,-0.077,2095.89194797
734070.036557141,0.015,-0.069,2095.89292864
734070.03725191,0.048,-0.072,2095.9556912
734070.037945972,0.004,-0.088,2095.95372987
734070.038640729,-0.027,-0.086,2095.99982113
734070.039335486,-0.002,-0.076,2095.8546827
734070.040029572,-0.025,-0.084,2095.94000056
734070.040724306,0.024,-0.067,2095.76740352
734070.041418368,0,-0.084,2095.92234859
734070.042113125,-0.018,-0.077,2095.75759687
734070.042807211,0.003,-0.076,2095.90469662
734070.043501956,-0.037,-0.085,2095.90273529
734070.044195995,-0.012,-0.071,2095.83997273
734070.044890775,0.009,-0.07,2095.84487605
734070.045584826,-0.018,-0.068,2095.72229293
734070.046279607,0.005,-0.08,2095.89292864
734070.046974352,0.002,-0.079,2095.874296
734070.047668391,0,-0.082,2095.69483431
734070.048363171,0.002,-0.071,2095.69287298
734070.049057245,0.018,-0.08,2095.77034551
734070.049752002,0.04,-0.089,2095.82624342
734070.050446053,0.038,-0.075,2095.84585672
734070.05114081,0.047,-0.08,2095.73602224
734070.051834884,0.002,-0.074,2095.84683739
734070.052529653,0,-0.075,2095.7370029
734070.053223681,0.073,-0.053,2095.81937876
734070.053918449,0.007,-0.061,2095.64972372
734070.054613218,0.018,-0.058,2095.65560771
734070.055307303,0.039,-0.043,2095.70562162
734070.056002025,0.012,-0.058,2095.62128443
734070.056696088,0.012,-0.06,2095.5604832
734070.057390856,-0.019,-0.061,2095.69973764
734070.058084896,0.065,-0.077,2095.64482039
734070.058779688,0.018,-0.081,2095.57911584
734070.059473738,0.012,-0.089,2095.56832852
734070.060168507,0.04,-0.096,2095.66835636
734070.060863241,0.006,-0.099,2095.58892249
734070.06155728,0.012,-0.096,2095.63795574
734070.062252083,0.012,-0.102,2095.61638111
734070.0629461,0.022,-0.104,2095.57127052
734070.063640891,0,-0.109,2095.53106326
734070.064334942,0.049,-0.117,2095.35258222
734070.065029722,0,-0.122,2095.64383973
734070.06572375,-0.04,-0.114,2095.41926745
734070.066418519,0.043,-0.11,2095.70169896
734070.067112604,0.049,-0.099,2095.45162939
734070.067807349,0.027,-0.098,2095.51831461
734070.068502095,0.05,-0.1,2095.62128443
734070.069196157,0.072,-0.086,2095.45653271
734070.069890938,0.042,-0.091,2095.43201609
734070.070584977,0.02,-0.083,2095.55067656
734070.071279722,0.044,-0.1,2095.42024811
734070.071973819,-0.054,-0.102,2095.49772065
734070.071997465,NaN,NaN,NaN
734070.072008576,NaN,NaN,NaN
734070.072020394,NaN,NaN,NaN
734070.072032222,NaN,NaN,NaN
734070.072043368,NaN,NaN,NaN
734070.072668576,0.035,-0.095,2095.48595267
734070.073362616,0.046,-0.087,2095.54283123
734070.074057384,0.028,-0.08,2095.41828678
734070.074751447,0.058,-0.085,2095.3869055
734070.075446215,0.066,-0.093,2095.45555205
734070.076140938,0.043,-0.09,2095.44476474
734070.076835035,0.047,-0.101,2095.48006867
734070.077529768,-0.056,-0.103,2095.51439195
734070.078223843,-0.012,-0.106,2095.34865957
734070.078918623,0.018,-0.099,2095.44280341
734070.079612662,0.008,-0.107,2095.52223727
734070.080307431,0.024,-0.1,2095.54871522
734070.08100147,0.014,-0.099,2095.34081425
734070.08169625,0.022,-0.102,2095.44378407
734070.082390312,-0.018,-0.093,2095.36042755
734070.083085046,0.002,-0.101,2095.39671215
734070.083779826,0.001,-0.093,2095.38592483
734070.084473866,0.016,-0.091,2095.38200218
734070.085168646,0.052,-0.088,2095.32610427
734070.085862697,0.066,-0.081,2095.23392176
734070.086557465,-0.019,-0.096,2095.31335562
734070.087251516,0.047,-0.084,2095.38592483
734070.087946273,0.004,-0.084,2095.38788617
734070.088640347,0.001,-0.074,2095.21430846
734070.089335116,0.04,-0.077,2095.30747164
734070.090029838,0.004,-0.092,2095.32414294
734070.0907239,-0.018,-0.088,2095.15644922
734070.091418704,0.018,-0.083,2095.29472299
734070.092112743,-0.003,-0.08,2095.30649097
734070.0928075,0.04,-0.072,2095.27903235
734070.093501574,0.068,-0.069,2095.35552422
734070.094196319,0.023,-0.06,2095.18586917
734070.09489037,0.043,-0.068,2095.31923961
734070.09558515,0.007,-0.077,2095.30551031
734070.096279201,0.025,-0.075,2095.31041363
734070.096973981,-0.049,-0.092,2095.26628371
734070.097668704,0.011,-0.075,2095.10643531
734070.098362801,0.034,-0.057,2095.22019245
734070.099057523,0.051,-0.068,2095.26726437
734070.09975162,0.035,-0.086,2095.26628371
734070.100446366,0.038,-0.088,2095.14468124
734070.101140417,0.08,-0.071,2095.31237496
734070.101835197,0.004,-0.086,2095.26628371
734070.102529236,0.017,-0.063,2095.1937145
734070.103224005,0.064,-0.056,2095.29766498
734070.10391875,0.001,-0.05,2095.20254048
734070.104612813,0.014,-0.027,2095.13879726
734070.105307546,0.041,-0.03,2095.20254048
734070.106001632,0.035,-0.035,2095.12800994
734070.1066964,0.046,-0.044,2095.12506794
734070.107390475,0.023,-0.048,2095.17900452
734070.10808522,0.008,-0.053,2095.07995736
734070.108779259,0.053,-0.065,2095.26628371
734070.109474016,0.043,-0.072,2095.06426672
734070.110168125,0.083,-0.061,2095.22705711
734070.110862847,0.04,-0.078,2095.20254048
734070.111557604,0.018,-0.069,2095.16429454
734070.112251667,0.013,-0.076,2095.13389393
734070.112946424,-0.031,-0.083,2095.23980575
734070.113640498,0.001,-0.075,2095.2133278
734070.113663426,NaN,NaN,NaN
734070.113675243,NaN,NaN,NaN
734070.113687107,NaN,NaN,NaN
734070.113698229,NaN,NaN,NaN
734070.113710035,NaN,NaN,NaN
734070.114335266,0.045,-0.053,2095.22803777
734070.115029317,-0.015,-0.068,2095.1711592
734070.115724086,0.054,-0.049,2095.07701536
734070.116418113,0.035,-0.046,2095.01229147
734070.117112882,-0.012,-0.059,2095.04367275
734070.117806956,0.007,-0.059,2095.15056524
734070.11850169,0.03,-0.061,2095.13879726
734070.119196482,0.04,-0.066,2095.1319326
734070.119890556,0.018,-0.061,2095.21136647
734070.120585289,0.018,-0.06,2095.06328605
734070.121279352,-0.016,-0.059,2095.22607644
734070.121974132,-0.018,-0.048,2095.05544073
734070.122668171,0.026,-0.046,2095.23490243
734070.123362951,0.034,-0.051,2095.17900452
734070.124057002,0.015,-0.051,2095.20450181
734070.124751736,-0.022,-0.057,2095.10055132
734070.125446482,0.001,-0.048,2095.16821721
734070.126140556,0.036,-0.045,2095.10153198
734070.126835324,0.01,-0.039,2095.11722263
734070.127529375,0.039,-0.05,2095.05053741
734070.128224155,-0.019,-0.055,2095.22607644
734070.128918218,0.041,-0.04,2095.1123193
734070.129612975,0.052,-0.03,2095.28099368
734070.130307026,0.024,-0.036,2095.08584135
734070.131001794,-0.006,-0.052,2095.14468124
734070.131695845,0.015,-0.051,2095.11820329
734070.132390602,0.007,-0.064,2094.99365884
734070.133085347,0.003,-0.071,2095.04661475
734070.133779433,-0.043,-0.07,2095.00248482
734070.134474178,0.013,-0.067,2094.98287152
734070.135168241,-0.004,-0.068,2095.02896277
734070.135862975,0.015,-0.067,2095.02700144
734070.136557072,0.048,-0.065,2095.13585526
734070.137251806,-0.046,-0.058,2095.10447398
734070.13794588,-0.017,-0.061,2095.20155981
734070.138640637,0.042,-0.05,2095.06230538
734070.139334711,-0.032,-0.054,2094.93089627
734070.140029468,-0.027,-0.052,2094.99660083
734070.140724213,0.02,-0.055,2095.0142528
734070.141418275,0.014,-0.054,2095.1907725
734070.142113032,-0.032,-0.056,2095.01621413
734070.142807106,-0.023,-0.057,2095.08093802
734070.143501875,0.02,-0.062,2095.02700144
734070.144195914,-0.019,-0.058,2094.99169751
734070.144890683,-0.007,-0.045,2095.13487459
734070.145584768,0.007,-0.055,2095.10545465
734070.146279514,0.031,-0.06,2094.91128297
734070.146974271,0.037,-0.073,2095.16135255
734070.147668322,0.039,-0.061,2095.04857607
734070.148363056,-0.018,-0.068,2095.03582743
734070.149057153,-0.023,-0.066,2094.92501228
734070.149751921,0.004,-0.059,2095.03190477
734070.150445972,0.018,-0.052,2095.25157373
734070.151140741,0.004,-0.045,2095.0730927
734070.15183478,-0.005,-0.055,2095.02405945
734070.152529549,-0.01,-0.052,2095.14958457
734070.153223611,0.018,-0.051,2095.1123193
734070.153918345,-0.014,-0.052,2095.06426672
734070.154613125,-0.01,-0.052,2095.04269208
734070.155307176,-0.068,-0.038,2095.09957066
734070.155330139,NaN,NaN,NaN
734070.155341968,NaN,NaN,NaN
734070.155353762,NaN,NaN,NaN
734070.155364884,NaN,NaN,NaN
734070.155376713,NaN,NaN,NaN
734070.156001921,0.032,-0.05,2095.04269208
734070.156695984,0.004,-0.047,2095.03288544
734070.157390776,0.016,-0.043,2094.95149024
734070.158084815,0.05,-0.039,2095.10251265
734070.15877956,-0.037,-0.041,2094.9779682
734070.159473657,0,-0.043,2094.96325822
734070.160168403,-0.01,-0.048,2095.14860391
734070.160862454,-0.037,-0.044,2095.0534794
734070.161557222,-0.002,-0.037,2094.98679418
734070.162251968,-0.004,-0.041,2095.16429454
734070.162946042,0.052,-0.04,2095.12604861
734070.163640799,-0.014,-0.045,2095.16331388
734070.16433485,0,-0.05,2095.08388001
734070.165029606,0.049,-0.045,2095.26334171
734070.165723692,0.037,-0.05,2095.15644922
734070.166418461,0.02,-0.035,2095.01523347
734070.167112512,-0.066,-0.029,2095.16135255
734070.16780728,-0.02,-0.041,2095.11526129
734070.168502014,0.007,-0.037,2094.99267817
734070.169196088,0.004,-0.041,2095.22901844
734070.169890856,0.018,-0.031,2095.20842447
734070.170584896,0.006,-0.044,2095.16135255
734070.171279641,0.043,-0.046,2095.06622805
734070.171973715,-0.069,-0.054,2095.10545465
734070.172668461,0.03,-0.044,2095.04367275
734070.173362535,0.029,-0.043,2094.97894886
734070.174057315,-0.046,-0.047,2095.13095194
734070.174751377,0.039,-0.061,2095.04171142
734070.175446111,0.03,-0.053,2095.18881117
734070.176140891,-0.017,-0.032,2095.09957066
734070.176834931,0.017,-0.031,2095.2074438
734070.177529699,0.027,-0.024,2095.27609036
734070.17822375,0.031,-0.011,2095.24470908
734070.178918495,0.021,-0.009,2095.15350723
734070.179612593,-0.013,-0.021,2095.1878305
734070.180307315,0,-0.017,2095.11624196
734070.1810014,-0.013,-0.022,2095.15546856
734070.181696169,0.006,-0.014,2095.22215378
734070.182390613,NaN,NaN,NaN
734070.183085058,NaN,NaN,NaN
734070.183779502,NaN,NaN,NaN
734070.184473947,NaN,NaN,NaN
734070.185168391,NaN,NaN,NaN
734070.185862836,NaN,NaN,NaN
734070.18655728,NaN,NaN,NaN
734070.187251725,NaN,NaN,NaN
734070.187946169,NaN,NaN,NaN
734070.188640613,NaN,NaN,NaN
734070.189335058,NaN,NaN,NaN
734070.190029502,NaN,NaN,NaN
734070.190723947,NaN,NaN,NaN
734070.191418391,NaN,NaN,NaN
734070.192112836,NaN,NaN,NaN
734070.19280728,NaN,NaN,NaN
734070.193501725,NaN,NaN,NaN
734070.194196169,NaN,NaN,NaN
734070.194890613,NaN,NaN,NaN
734070.195585058,NaN,NaN,NaN
734070.196279502,NaN,NaN,NaN
734070.196973947,NaN,NaN,NaN
734070.197668391,NaN,NaN,NaN
734070.198362836,NaN,NaN,NaN
734070.19905728,NaN,NaN,NaN
734070.199751724,NaN,NaN,NaN
734070.200446169,NaN,NaN,NaN
734070.201140613,NaN,NaN,NaN
734070.201835058,NaN,NaN,NaN
734070.202529502,NaN,NaN,NaN
734070.203223947,NaN,NaN,NaN
734070.203918391,NaN,NaN,NaN
734070.204612836,NaN,NaN,NaN
734070.20530728,NaN,NaN,NaN
734070.206001724,NaN,NaN,NaN
734070.206696169,NaN,NaN,NaN
734070.207390613,NaN,NaN,NaN
734070.208085058,NaN,NaN,NaN
734070.208779502,NaN,NaN,NaN
734070.209473947,NaN,NaN,NaN
734070.210168391,NaN,NaN,NaN
734070.210862836,NaN,NaN,NaN
734070.21155728,NaN,NaN,NaN
734070.212251725,NaN,NaN,NaN
734070.212946169,NaN,NaN,NaN
734070.213640613,NaN,NaN,NaN
734070.214335058,NaN,NaN,NaN
734070.215029502,NaN,NaN,NaN
734070.215723947,NaN,NaN,NaN
734070.216418391,NaN,NaN,NaN
734070.217112836,NaN,NaN,NaN
734070.21780728,NaN,NaN,NaN
734070.218501725,NaN,NaN,NaN
734070.219196169,NaN,NaN,NaN
734070.219890613,NaN,NaN,NaN
734070.220585058,NaN,NaN,NaN
734070.221279502,NaN,NaN,NaN
734070.221973947,NaN,NaN,NaN
734070.222668391,NaN,NaN,NaN
734070.223362836,NaN,NaN,NaN
734070.22405728,NaN,NaN,NaN
734070.224751725,NaN,NaN,NaN
734070.225446169,NaN,NaN,NaN
734070.226140613,NaN,NaN,NaN
734070.226835058,NaN,NaN,NaN
734070.227529502,NaN,NaN,NaN
734070.228223947,NaN,NaN,NaN
734070.228918391,NaN,NaN,NaN
734070.229612836,NaN,NaN,NaN
734070.23030728,NaN,NaN,NaN
734070.231001724,NaN,NaN,NaN
734070.231696169,NaN,NaN,NaN
734070.232390613,NaN,NaN,NaN
734070.233085058,NaN,NaN,NaN
734070.233779502,NaN,NaN,NaN
734070.234473947,NaN,NaN,NaN
734070.235168391,NaN,NaN,NaN
734070.235862836,NaN,NaN,NaN
734070.23655728,NaN,NaN,NaN
734070.237251724,NaN,NaN,NaN
734070.237946169,NaN,NaN,NaN
734070.238640613,NaN,NaN,NaN
734070.239335058,NaN,NaN,NaN
734070.240029502,NaN,NaN,NaN
734070.240723947,NaN,NaN,NaN
734070.241418391,NaN,NaN,NaN
734070.242112836,NaN,NaN,NaN
734070.24280728,NaN,NaN,NaN
734070.243501725,NaN,NaN,NaN
734070.244196169,NaN,NaN,NaN
734070.244890613,NaN,NaN,NaN
734070.245585058,NaN,NaN,NaN
734070.246279502,NaN,NaN,NaN
734070.246973947,NaN,NaN,NaN
734070.247668391,NaN,NaN,NaN
734070.248362836,NaN,NaN,NaN
734070.24905728,NaN,NaN,NaN
734070.249751725,NaN,NaN,NaN
734070.250446169,NaN,NaN,NaN
734070.251140613,NaN,NaN,NaN
734070.251835058,NaN,NaN,NaN
734070.252529502,NaN,NaN,NaN
734070.253223947,NaN,NaN,NaN
734070.253918391,NaN,NaN,NaN
734070.254612836,NaN,NaN,NaN
734070.25530728,NaN,NaN,NaN
734070.256001725,NaN,NaN,NaN
734070.256696169,NaN,NaN,NaN
734070.257390613,NaN,NaN,NaN
734070.258085058,NaN,NaN,NaN
734070.258779502,NaN,NaN,NaN
734070.259473947,NaN,NaN,NaN
734070.260168391,NaN,NaN,NaN
734070.260862836,NaN,NaN,NaN
734070.26155728,NaN,NaN,NaN
734070.262251724,NaN,NaN,NaN
734070.262946169,NaN,NaN,NaN
734070.263640613,NaN,NaN,NaN
734070.264335058,NaN,NaN,NaN
734070.265029502,NaN,NaN,NaN
734070.265723947,NaN,NaN,NaN
734070.266418391,NaN,NaN,NaN
734070.267112836,NaN,NaN,NaN
734070.26780728,NaN,NaN,NaN
734070.268501724,NaN,NaN,NaN
734070.269196169,NaN,NaN,NaN
734070.269890613,NaN,NaN,NaN
734070.270585058,NaN,NaN,NaN
734070.271279502,NaN,NaN,NaN
734070.271973947,NaN,NaN,NaN
734070.272668391,NaN,NaN,NaN
734070.273362836,NaN,NaN,NaN
734070.27405728,NaN,NaN,NaN
734070.274751725,NaN,NaN,NaN
734070.275446169,NaN,NaN,NaN
734070.276140613,NaN,NaN,NaN
734070.276835058,NaN,NaN,NaN
734070.277529502,NaN,NaN,NaN
734070.278223947,NaN,NaN,NaN
734070.278918391,NaN,NaN,NaN
734070.279612836,NaN,NaN,NaN
734070.28030728,NaN,NaN,NaN
734070.281001725,NaN,NaN,NaN
734070.281696169,NaN,NaN,NaN
734070.282390613,NaN,NaN,NaN
734070.283085058,NaN,NaN,NaN
734070.283779502,NaN,NaN,NaN
734070.284473947,NaN,NaN,NaN
734070.285168391,NaN,NaN,NaN
734070.285862836,NaN,NaN,NaN
734070.28655728,NaN,NaN,NaN
734070.287251725,NaN,NaN,NaN
734070.287946169,NaN,NaN,NaN
734070.288640613,NaN,NaN,NaN
734070.289335058,NaN,NaN,NaN
734070.290029502,NaN,NaN,NaN
734070.290723947,NaN,NaN,NaN
734070.291418391,NaN,NaN,NaN
734070.292112836,NaN,NaN,NaN
734070.29280728,NaN,NaN,NaN
734070.293501724,NaN,NaN,NaN
734070.294196169,NaN,NaN,NaN
734070.294890613,NaN,NaN,NaN
734070.295585058,NaN,NaN,NaN
734070.296279502,NaN,NaN,NaN
734070.296973947,NaN,NaN,NaN
734070.297668391,NaN,NaN,NaN
734070.298362836,NaN,NaN,NaN
734070.29905728,NaN,NaN,NaN
734070.299751724,NaN,NaN,NaN
734070.300446169,NaN,NaN,NaN
734070.301140613,NaN,NaN,NaN
734070.301835058,NaN,NaN,NaN
734070.302529502,NaN,NaN,NaN
734070.303223947,NaN,NaN,NaN
734070.303918391,NaN,NaN,NaN
734070.304612836,NaN,NaN,NaN
734070.30530728,NaN,NaN,NaN
734070.306001725,NaN,NaN,NaN
734070.306696169,NaN,NaN,NaN
734070.307390613,NaN,NaN,NaN
734070.308085058,NaN,NaN,NaN
734070.308779502,NaN,NaN,NaN
734070.309473947,NaN,NaN,NaN
734070.310168391,NaN,NaN,NaN
734070.310862836,NaN,NaN,NaN
734070.31155728,NaN,NaN,NaN
734070.312251725,NaN,NaN,NaN
734070.312946169,NaN,NaN,NaN
734070.313640613,NaN,NaN,NaN
734070.314335058,NaN,NaN,NaN
734070.315029502,NaN,NaN,NaN
734070.315723947,NaN,NaN,NaN
734070.316418391,NaN,NaN,NaN
734070.317112836,NaN,NaN,NaN
734070.31780728,NaN,NaN,NaN
734070.318501725,NaN,NaN,NaN
734070.319196169,NaN,NaN,NaN
734070.319890613,NaN,NaN,NaN
734070.320585058,NaN,NaN,NaN
734070.321279502,NaN,NaN,NaN
734070.321973947,NaN,NaN,NaN
734070.322668391,NaN,NaN,NaN
734070.323362836,NaN,NaN,NaN
734070.32405728,NaN,NaN,NaN
734070.324751724,NaN,NaN,NaN
734070.325446169,NaN,NaN,NaN
734070.326140613,NaN,NaN,NaN
734070.326835058,NaN,NaN,NaN
734070.327529502,NaN,NaN,NaN
734070.328223947,NaN,NaN,NaN
734070.328918391,NaN,NaN,NaN
734070.329612836,NaN,NaN,NaN
734070.33030728,NaN,NaN,NaN
734070.331001724,NaN,NaN,NaN
734070.331696169,NaN,NaN,NaN
734070.332390613,NaN,NaN,NaN
734070.333085058,NaN,NaN,NaN
734070.333779502,NaN,NaN,NaN
734070.334473947,NaN,NaN,NaN
734070.335168391,NaN,NaN,NaN
734070.335862836,NaN,NaN,NaN
734070.33655728,NaN,NaN,NaN
734070.337251725,NaN,NaN,NaN
734070.337946169,NaN,NaN,NaN
734070.338640613,NaN,NaN,NaN
734070.339335058,NaN,NaN,NaN
734070.340029502,NaN,NaN,NaN
734070.340723947,NaN,NaN,NaN
734070.341418391,NaN,NaN,NaN
734070.342112836,NaN,NaN,NaN
734070.34280728,NaN,NaN,NaN
734070.343501725,NaN,NaN,NaN
734070.344196169,NaN,NaN,NaN
734070.344890613,NaN,NaN,NaN
734070.345585058,NaN,NaN,NaN
734070.346279502,NaN,NaN,NaN
734070.346973947,NaN,NaN,NaN
734070.347668391,NaN,NaN,NaN
734070.348362836,NaN,NaN,NaN
734070.34905728,NaN,NaN,NaN
734070.349751725,NaN,NaN,NaN
734070.350446169,NaN,NaN,NaN
734070.351140613,NaN,NaN,NaN
734070.351835058,NaN,NaN,NaN
734070.352529502,NaN,NaN,NaN
734070.353223947,NaN,NaN,NaN
734070.353918391,NaN,NaN,NaN
734070.354612836,NaN,NaN,NaN
734070.35530728,NaN,NaN,NaN
734070.356001724,NaN,NaN,NaN
734070.356696169,NaN,NaN,NaN
734070.357390613,NaN,NaN,NaN
734070.358085058,NaN,NaN,NaN
734070.358779502,NaN,NaN,NaN
734070.359473947,NaN,NaN,NaN
734070.360168391,NaN,NaN,NaN
734070.360862836,NaN,NaN,NaN
734070.36155728,NaN,NaN,NaN
734070.362251724,NaN,NaN,NaN
734070.362946169,NaN,NaN,NaN
734070.363640613,NaN,NaN,NaN
734070.364335058,NaN,NaN,NaN
734070.365029502,NaN,NaN,NaN
734070.365723947,NaN,NaN,NaN
734070.366418391,NaN,NaN,NaN
